,instance,m,n,repeat,population,generation,literature,cmax,time,gap,var_cmax,std_cmax,mean_cmax,var_time,std_time,mean_time,use_const_init_sol,mutation_size
352,2_10_04,2,10,52,7,10,364,364,"0,0289740562438965",0,0,0,364,"1,43407475379718E-06","0,00119752860249648","0,0299512481689453",Muller,1
353,2_10_04,2,10,53,7,10,364,364,"0,0319890975952148",0,0,0,364,"1,43407475379718E-06","0,00119752860249648","0,0299512481689453",Muller,1
354,2_10_04,2,10,54,7,10,364,364,"0,0294156074523926",0,0,0,364,"1,43407475379718E-06","0,00119752860249648","0,0299512481689453",Muller,1
355,2_10_04,2,10,55,7,10,364,364,"0,0308992862701416",0,0,0,364,"1,43407475379718E-06","0,00119752860249648","0,0299512481689453",Muller,1
356,2_10_04,2,10,56,7,10,364,364,"0,0290536880493164",0,0,0,364,"1,43407475379718E-06","0,00119752860249648","0,0299512481689453",Muller,1
357,2_10_04,2,10,57,7,10,364,364,"0,0293476581573486",0,0,0,364,"1,43407475379718E-06","0,00119752860249648","0,0299512481689453",Muller,1
358,2_10_04,2,10,58,7,10,364,364,"0,0302069187164307",0,0,0,364,"1,43407475379718E-06","0,00119752860249648","0,0299512481689453",Muller,1
359,2_10_04,2,10,59,7,10,364,364,"0,0314188003540039",0,0,0,364,"1,43407475379718E-06","0,00119752860249648","0,0299512481689453",Muller,1
360,2_10_04,2,10,60,7,10,364,364,"0,0301566123962402",0,0,0,364,"1,43407475379718E-06","0,00119752860249648","0,0299512481689453",Muller,1
361,2_10_04,2,10,61,7,10,364,364,"0,0314409732818604",0,0,0,364,"1,43407475379718E-06","0,00119752860249648","0,0299512481689453",Muller,1
362,2_10_04,2,10,62,7,10,364,364,"0,0331528186798096",0,0,0,364,"1,43407475379718E-06","0,00119752860249648","0,0299512481689453",Muller,1
363,2_10_04,2,10,63,7,10,364,364,"0,0308880805969238",0,0,0,364,"1,43407475379718E-06","0,00119752860249648","0,0299512481689453",Muller,1
364,2_10_04,2,10,64,7,10,364,364,"0,0296690464019775",0,0,0,364,"1,43407475379718E-06","0,00119752860249648","0,0299512481689453",Muller,1
365,2_10_04,2,10,65,7,10,364,364,"0,030428409576416",0,0,0,364,"1,43407475379718E-06","0,00119752860249648","0,0299512481689453",Muller,1
366,2_10_04,2,10,66,7,10,364,364,"0,0289797782897949",0,0,0,364,"1,43407475379718E-06","0,00119752860249648","0,0299512481689453",Muller,1
367,2_10_04,2,10,67,7,10,364,364,"0,028897762298584",0,0,0,364,"1,43407475379718E-06","0,00119752860249648","0,0299512481689453",Muller,1
368,2_10_04,2,10,68,7,10,364,364,"0,0275228023529053",0,0,0,364,"1,43407475379718E-06","0,00119752860249648","0,0299512481689453",Muller,1
369,2_10_04,2,10,69,7,10,364,364,"0,0296170711517334",0,0,0,364,"1,43407475379718E-06","0,00119752860249648","0,0299512481689453",Muller,1
370,2_10_04,2,10,70,7,10,364,364,"0,0298194885253906",0,0,0,364,"1,43407475379718E-06","0,00119752860249648","0,0299512481689453",Muller,1
371,2_10_04,2,10,71,7,10,364,364,"0,029660701751709",0,0,0,364,"1,43407475379718E-06","0,00119752860249648","0,0299512481689453",Muller,1
372,2_10_04,2,10,72,7,10,364,364,"0,0293393135070801",0,0,0,364,"1,43407475379718E-06","0,00119752860249648","0,0299512481689453",Muller,1
373,2_10_04,2,10,73,7,10,364,364,"0,0303909778594971",0,0,0,364,"1,43407475379718E-06","0,00119752860249648","0,0299512481689453",Muller,1
374,2_10_04,2,10,74,7,10,364,364,"0,0299792289733887",0,0,0,364,"1,43407475379718E-06","0,00119752860249648","0,0299512481689453",Muller,1
375,2_10_04,2,10,75,7,10,364,364,"0,0293800830841064",0,0,0,364,"1,43407475379718E-06","0,00119752860249648","0,0299512481689453",Muller,1
376,2_10_04,2,10,76,7,10,364,364,"0,0295858383178711",0,0,0,364,"1,43407475379718E-06","0,00119752860249648","0,0299512481689453",Muller,1
377,2_10_04,2,10,77,7,10,364,364,"0,0283350944519043",0,0,0,364,"1,43407475379718E-06","0,00119752860249648","0,0299512481689453",Muller,1
378,2_10_04,2,10,78,7,10,364,364,"0,0271778106689453",0,0,0,364,"1,43407475379718E-06","0,00119752860249648","0,0299512481689453",Muller,1
379,2_10_04,2,10,79,7,10,364,364,"0,0315313339233398",0,0,0,364,"1,43407475379718E-06","0,00119752860249648","0,0299512481689453",Muller,1
380,2_10_04,2,10,80,7,10,364,364,"0,0304067134857178",0,0,0,364,"1,43407475379718E-06","0,00119752860249648","0,0299512481689453",Muller,1
381,2_10_04,2,10,81,7,10,364,364,"0,031233549118042",0,0,0,364,"1,43407475379718E-06","0,00119752860249648","0,0299512481689453",Muller,1
382,2_10_04,2,10,82,7,10,364,364,"0,026824951171875",0,0,0,364,"1,43407475379718E-06","0,00119752860249648","0,0299512481689453",Muller,1
383,2_10_04,2,10,83,7,10,364,364,"0,0303473472595215",0,0,0,364,"1,43407475379718E-06","0,00119752860249648","0,0299512481689453",Muller,1
384,2_10_04,2,10,84,7,10,364,364,"0,028348445892334",0,0,0,364,"1,43407475379718E-06","0,00119752860249648","0,0299512481689453",Muller,1
385,2_10_04,2,10,85,7,10,364,364,"0,0298964977264404",0,0,0,364,"1,43407475379718E-06","0,00119752860249648","0,0299512481689453",Muller,1
386,2_10_04,2,10,86,7,10,364,364,"0,0307605266571045",0,0,0,364,"1,43407475379718E-06","0,00119752860249648","0,0299512481689453",Muller,1
387,2_10_04,2,10,87,7,10,364,364,"0,030256986618042",0,0,0,364,"1,43407475379718E-06","0,00119752860249648","0,0299512481689453",Muller,1
388,2_10_04,2,10,88,7,10,364,364,"0,0303599834442139",0,0,0,364,"1,43407475379718E-06","0,00119752860249648","0,0299512481689453",Muller,1
389,2_10_04,2,10,89,7,10,364,364,"0,0322380065917969",0,0,0,364,"1,43407475379718E-06","0,00119752860249648","0,0299512481689453",Muller,1
390,2_10_04,2,10,90,7,10,364,364,"0,0290946960449219",0,0,0,364,"1,43407475379718E-06","0,00119752860249648","0,0299512481689453",Muller,1
391,2_10_04,2,10,91,7,10,364,364,"0,0304524898529053",0,0,0,364,"1,43407475379718E-06","0,00119752860249648","0,0299512481689453",Muller,1
392,2_10_04,2,10,92,7,10,364,364,"0,0307364463806152",0,0,0,364,"1,43407475379718E-06","0,00119752860249648","0,0299512481689453",Muller,1
393,2_10_04,2,10,93,7,10,364,364,"0,029820442199707",0,0,0,364,"1,43407475379718E-06","0,00119752860249648","0,0299512481689453",Muller,1
394,2_10_04,2,10,94,7,10,364,364,"0,0289382934570312",0,0,0,364,"1,43407475379718E-06","0,00119752860249648","0,0299512481689453",Muller,1
395,2_10_04,2,10,95,7,10,364,364,"0,0298259258270264",0,0,0,364,"1,43407475379718E-06","0,00119752860249648","0,0299512481689453",Muller,1
396,2_10_04,2,10,96,7,10,364,364,"0,0299539566040039",0,0,0,364,"1,43407475379718E-06","0,00119752860249648","0,0299512481689453",Muller,1
397,2_10_04,2,10,97,7,10,364,364,"0,0322725772857666",0,0,0,364,"1,43407475379718E-06","0,00119752860249648","0,0299512481689453",Muller,1
398,2_10_04,2,10,98,7,10,364,364,"0,0274467468261719",0,0,0,364,"1,43407475379718E-06","0,00119752860249648","0,0299512481689453",Muller,1
399,2_10_04,2,10,99,7,10,364,364,"0,0304992198944092",0,0,0,364,"1,43407475379718E-06","0,00119752860249648","0,0299512481689453",Muller,1
400,2_10_05,2,10,0,7,10,388,388,"0,0279717445373535",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
401,2_10_05,2,10,1,7,10,388,388,"0,0310230255126953",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
402,2_10_05,2,10,2,7,10,388,388,"0,0272891521453857",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
403,2_10_05,2,10,3,7,10,388,388,"0,0282800197601318",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
404,2_10_05,2,10,4,7,10,388,388,"0,0299935340881348",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
405,2_10_05,2,10,5,7,10,388,388,"0,0325946807861328",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
406,2_10_05,2,10,6,7,10,388,388,"0,0298850536346436",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
407,2_10_05,2,10,7,7,10,388,388,"0,0303349494934082",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
408,2_10_05,2,10,8,7,10,388,388,"0,0292308330535889",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
409,2_10_05,2,10,9,7,10,388,388,"0,0291895866394043",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
410,2_10_05,2,10,10,7,10,388,388,"0,0302548408508301",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
411,2_10_05,2,10,11,7,10,388,388,"0,0310835838317871",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
412,2_10_05,2,10,12,7,10,388,388,"0,0291121006011963",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
413,2_10_05,2,10,13,7,10,388,388,"0,0300338268280029",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
414,2_10_05,2,10,14,7,10,388,388,"0,0296134948730469",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
415,2_10_05,2,10,15,7,10,388,388,"0,0306527614593506",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
416,2_10_05,2,10,16,7,10,388,388,"0,0319812297821045",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
417,2_10_05,2,10,17,7,10,388,388,"0,0293285846710205",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
418,2_10_05,2,10,18,7,10,388,388,"0,0296666622161865",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
419,2_10_05,2,10,19,7,10,388,388,"0,0298032760620117",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
420,2_10_05,2,10,20,7,10,388,388,"0,0320281982421875",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
421,2_10_05,2,10,21,7,10,388,388,"0,0279932022094727",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
422,2_10_05,2,10,22,7,10,388,388,"0,0278275012969971",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
423,2_10_05,2,10,23,7,10,388,388,"0,0290358066558838",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
424,2_10_05,2,10,24,7,10,388,388,"0,0320999622344971",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
425,2_10_05,2,10,25,7,10,388,388,"0,0279700756072998",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
426,2_10_05,2,10,26,7,10,388,388,"0,0312206745147705",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
427,2_10_05,2,10,27,7,10,388,388,"0,0302064418792725",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
428,2_10_05,2,10,28,7,10,388,388,"0,0313501358032227",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
429,2_10_05,2,10,29,7,10,388,388,"0,0303287506103516",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
430,2_10_05,2,10,30,7,10,388,388,"0,0305850505828857",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
431,2_10_05,2,10,31,7,10,388,388,"0,0292162895202637",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
432,2_10_05,2,10,32,7,10,388,388,"0,0270917415618896",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
433,2_10_05,2,10,33,7,10,388,388,"0,0290596485137939",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
434,2_10_05,2,10,34,7,10,388,388,"0,0299286842346191",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
435,2_10_05,2,10,35,7,10,388,388,"0,0311012268066406",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
436,2_10_05,2,10,36,7,10,388,388,"0,028512716293335",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
437,2_10_05,2,10,37,7,10,388,388,"0,0275382995605469",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
438,2_10_05,2,10,38,7,10,388,388,"0,0318324565887451",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
439,2_10_05,2,10,39,7,10,388,388,"0,028339147567749",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
440,2_10_05,2,10,40,7,10,388,388,"0,0313868522644043",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
441,2_10_05,2,10,41,7,10,388,388,"0,0301535129547119",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
442,2_10_05,2,10,42,7,10,388,388,"0,0319321155548096",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
443,2_10_05,2,10,43,7,10,388,388,"0,0298528671264648",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
444,2_10_05,2,10,44,7,10,388,388,"0,030515193939209",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
445,2_10_05,2,10,45,7,10,388,388,"0,0287325382232666",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
446,2_10_05,2,10,46,7,10,388,388,"0,0310313701629639",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
447,2_10_05,2,10,47,7,10,388,388,"0,0307426452636719",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
448,2_10_05,2,10,48,7,10,388,388,"0,0291836261749268",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
449,2_10_05,2,10,49,7,10,388,388,"0,0292930603027344",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
450,2_10_05,2,10,50,7,10,388,388,"0,0276284217834473",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
451,2_10_05,2,10,51,7,10,388,388,"0,0289700031280518",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
452,2_10_05,2,10,52,7,10,388,388,"0,0318880081176758",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
453,2_10_05,2,10,53,7,10,388,388,"0,0301468372344971",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
454,2_10_05,2,10,54,7,10,388,388,"0,0273494720458984",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
455,2_10_05,2,10,55,7,10,388,388,"0,0289316177368164",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
456,2_10_05,2,10,56,7,10,388,388,"0,0292809009552002",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
457,2_10_05,2,10,57,7,10,388,388,"0,03076171875",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
458,2_10_05,2,10,58,7,10,388,388,"0,0301902294158936",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
459,2_10_05,2,10,59,7,10,388,388,"0,0277433395385742",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
460,2_10_05,2,10,60,7,10,388,388,"0,0299532413482666",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
461,2_10_05,2,10,61,7,10,388,388,"0,0300295352935791",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
462,2_10_05,2,10,62,7,10,388,388,"0,0290501117706299",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
463,2_10_05,2,10,63,7,10,388,388,"0,0295696258544922",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
464,2_10_05,2,10,64,7,10,388,388,"0,0293776988983154",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
465,2_10_05,2,10,65,7,10,388,388,"0,0297760963439941",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
466,2_10_05,2,10,66,7,10,388,388,"0,0301723480224609",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
467,2_10_05,2,10,67,7,10,388,388,"0,0276744365692139",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
468,2_10_05,2,10,68,7,10,388,388,"0,0312125682830811",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
469,2_10_05,2,10,69,7,10,388,388,"0,0337460041046143",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
470,2_10_05,2,10,70,7,10,388,388,"0,0317356586456299",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
471,2_10_05,2,10,71,7,10,388,388,"0,0301806926727295",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
472,2_10_05,2,10,72,7,10,388,388,"0,0286080837249756",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
473,2_10_05,2,10,73,7,10,388,388,"0,0298728942871094",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
474,2_10_05,2,10,74,7,10,388,388,"0,0316290855407715",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
475,2_10_05,2,10,75,7,10,388,388,"0,0276534557342529",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
476,2_10_05,2,10,76,7,10,388,388,"0,0271971225738525",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
477,2_10_05,2,10,77,7,10,388,388,"0,0301389694213867",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
478,2_10_05,2,10,78,7,10,388,388,"0,0301675796508789",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
479,2_10_05,2,10,79,7,10,388,388,"0,0297424793243408",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
480,2_10_05,2,10,80,7,10,388,388,"0,0301690101623535",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
481,2_10_05,2,10,81,7,10,388,388,"0,0298981666564941",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
482,2_10_05,2,10,82,7,10,388,388,"0,0282523632049561",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
483,2_10_05,2,10,83,7,10,388,388,"0,0285475254058838",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
484,2_10_05,2,10,84,7,10,388,388,"0,0296580791473389",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
485,2_10_05,2,10,85,7,10,388,388,"0,0285844802856445",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
486,2_10_05,2,10,86,7,10,388,388,"0,029850959777832",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
487,2_10_05,2,10,87,7,10,388,388,"0,0308191776275635",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
488,2_10_05,2,10,88,7,10,388,388,"0,0293302536010742",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
489,2_10_05,2,10,89,7,10,388,388,"0,0309648513793945",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
490,2_10_05,2,10,90,7,10,388,388,"0,0284233093261719",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
491,2_10_05,2,10,91,7,10,388,388,"0,0303530693054199",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
492,2_10_05,2,10,92,7,10,388,388,"0,0286760330200195",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
493,2_10_05,2,10,93,7,10,388,388,"0,0285022258758545",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
494,2_10_05,2,10,94,7,10,388,388,"0,0314123630523682",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
495,2_10_05,2,10,95,7,10,388,388,"0,0310623645782471",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
496,2_10_05,2,10,96,7,10,388,388,"0,0312831401824951",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
497,2_10_05,2,10,97,7,10,388,388,"0,0332882404327393",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
498,2_10_05,2,10,98,7,10,388,388,"0,0325465202331543",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
499,2_10_05,2,10,99,7,10,388,388,"0,0297987461090088",0,0,0,388,"1,96933216559501E-06","0,00140332895843954","0,0298521184921265",Muller,1
500,2_100_01,2,100,0,30,10,3084,3084,"6,19969320297241",0,0,0,3084,"0,0638251421717114","0,252636383309514","6,49990486383438",Muller,4
501,2_100_01,2,100,1,30,10,3084,3084,"6,89529943466187",0,0,0,3084,"0,0638251421717114","0,252636383309514","6,49990486383438",Muller,4
502,2_100_01,2,100,2,30,10,3084,3084,"6,75435972213745",0,0,0,3084,"0,0638251421717114","0,252636383309514","6,49990486383438",Muller,4
503,2_100_01,2,100,3,30,10,3084,3084,"6,05305457115173",0,0,0,3084,"0,0638251421717114","0,252636383309514","6,49990486383438",Muller,4
504,2_100_01,2,100,4,30,10,3084,3084,"6,25590538978577",0,0,0,3084,"0,0638251421717114","0,252636383309514","6,49990486383438",Muller,4
505,2_100_01,2,100,5,30,10,3084,3084,"6,38325214385986",0,0,0,3084,"0,0638251421717114","0,252636383309514","6,49990486383438",Muller,4
506,2_100_01,2,100,6,30,10,3084,3084,"6,36830806732178",0,0,0,3084,"0,0638251421717114","0,252636383309514","6,49990486383438",Muller,4
507,2_100_01,2,100,7,30,10,3084,3084,"6,15897130966187",0,0,0,3084,"0,0638251421717114","0,252636383309514","6,49990486383438",Muller,4
508,2_100_01,2,100,8,30,10,3084,3084,"6,38034796714783",0,0,0,3084,"0,0638251421717114","0,252636383309514","6,49990486383438",Muller,4
509,2_100_01,2,100,9,30,10,3084,3084,"6,30576753616333",0,0,0,3084,"0,0638251421717114","0,252636383309514","6,49990486383438",Muller,4
510,2_100_01,2,100,10,30,10,3084,3084,"6,34048700332642",0,0,0,3084,"0,0638251421717114","0,252636383309514","6,49990486383438",Muller,4
511,2_100_01,2,100,11,30,10,3084,3084,"6,53277182579041",0,0,0,3084,"0,0638251421717114","0,252636383309514","6,49990486383438",Muller,4
512,2_100_01,2,100,12,30,10,3084,3084,"6,75446963310242",0,0,0,3084,"0,0638251421717114","0,252636383309514","6,49990486383438",Muller,4
513,2_100_01,2,100,13,30,10,3084,3084,"6,28728222846985",0,0,0,3084,"0,0638251421717114","0,252636383309514","6,49990486383438",Muller,4
514,2_100_01,2,100,14,30,10,3084,3084,"6,45778822898865",0,0,0,3084,"0,0638251421717114","0,252636383309514","6,49990486383438",Muller,4
515,2_100_01,2,100,15,30,10,3084,3084,"6,46837663650513",0,0,0,3084,"0,0638251421717114","0,252636383309514","6,49990486383438",Muller,4
516,2_100_01,2,100,16,30,10,3084,3084,"6,38407135009766",0,0,0,3084,"0,0638251421717114","0,252636383309514","6,49990486383438",Muller,4
517,2_100_01,2,100,17,30,10,3084,3084,"6,50107073783875",0,0,0,3084,"0,0638251421717114","0,252636383309514","6,49990486383438",Muller,4
518,2_100_01,2,100,18,30,10,3084,3084,"6,92779040336609",0,0,0,3084,"0,0638251421717114","0,252636383309514","6,49990486383438",Muller,4
519,2_100_01,2,100,19,30,10,3084,3084,"6,64500522613525",0,0,0,3084,"0,0638251421717114","0,252636383309514","6,49990486383438",Muller,4
520,2_100_01,2,100,20,30,10,3084,3084,"6,22377586364746",0,0,0,3084,"0,0638251421717114","0,252636383309514","6,49990486383438",Muller,4
521,2_100_01,2,100,21,30,10,3084,3084,"6,60746645927429",0,0,0,3084,"0,0638251421717114","0,252636383309514","6,49990486383438",Muller,4
522,2_100_01,2,100,22,30,10,3084,3084,"6,39733147621155",0,0,0,3084,"0,0638251421717114","0,252636383309514","6,49990486383438",Muller,4
523,2_100_01,2,100,23,30,10,3084,3084,"6,34762620925903",0,0,0,3084,"0,0638251421717114","0,252636383309514","6,49990486383438",Muller,4
524,2_100_01,2,100,24,30,10,3084,3084,"6,31282639503479",0,0,0,3084,"0,0638251421717114","0,252636383309514","6,49990486383438",Muller,4
525,2_100_01,2,100,25,30,10,3084,3084,"6,72283339500427",0,0,0,3084,"0,0638251421717114","0,252636383309514","6,49990486383438",Muller,4
526,2_100_01,2,100,26,30,10,3084,3084,"6,87798428535461",0,0,0,3084,"0,0638251421717114","0,252636383309514","6,49990486383438",Muller,4
527,2_100_01,2,100,27,30,10,3084,3084,"6,59930348396301",0,0,0,3084,"0,0638251421717114","0,252636383309514","6,49990486383438",Muller,4
528,2_100_01,2,100,28,30,10,3084,3084,"6,87407302856445",0,0,0,3084,"0,0638251421717114","0,252636383309514","6,49990486383438",Muller,4
529,2_100_01,2,100,29,30,10,3084,3084,"6,37858176231384",0,0,0,3084,"0,0638251421717114","0,252636383309514","6,49990486383438",Muller,4
530,2_100_01,2,100,30,30,10,3084,3084,"6,56147360801697",0,0,0,3084,"0,0638251421717114","0,252636383309514","6,49990486383438",Muller,4
531,2_100_01,2,100,31,30,10,3084,3084,"6,80802154541016",0,0,0,3084,"0,0638251421717114","0,252636383309514","6,49990486383438",Muller,4
532,2_100_01,2,100,32,30,10,3084,3084,"6,54683327674866",0,0,0,3084,"0,0638251421717114","0,252636383309514","6,49990486383438",Muller,4
533,2_100_01,2,100,33,30,10,3084,3084,"6,671302318573",0,0,0,3084,"0,0638251421717114","0,252636383309514","6,49990486383438",Muller,4
534,2_100_01,2,100,34,30,10,3084,3084,"6,60080218315125",0,0,0,3084,"0,0638251421717114","0,252636383309514","6,49990486383438",Muller,4
535,2_100_01,2,100,35,30,10,3084,3084,"6,65935850143433",0,0,0,3084,"0,0638251421717114","0,252636383309514","6,49990486383438",Muller,4
