,struct,instance,m,n,repeat,population,generation,literature,cmax,time,gap,var_cmax,std_cmax,mean_cmax,var_time,std_time,mean_time,use_const_init_sol,mutation_size
1726,N,2_10_03,2,10,26,7,10,342,361,"0,0245068073272705","0,0526315789473684","32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1727,N,2_10_03,2,10,27,7,10,342,342,"0,0252127647399902",0,"32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1728,N,2_10_03,2,10,28,7,10,342,342,"0,0240833759307861",0,"32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1729,N,2_10_03,2,10,29,7,10,342,345,"0,026336669921875","0,00869565217391304","32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1730,N,2_10_03,2,10,30,7,10,342,349,"0,025193452835083","0,0200573065902579","32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1731,N,2_10_03,2,10,31,7,10,342,354,"0,0261590480804443","0,0338983050847458","32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1732,N,2_10_03,2,10,32,7,10,342,342,"0,0268173217773437",0,"32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1733,N,2_10_03,2,10,33,7,10,342,348,"0,026625394821167","0,0172413793103448","32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1734,N,2_10_03,2,10,34,7,10,342,348,"0,023625373840332","0,0172413793103448","32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1735,N,2_10_03,2,10,35,7,10,342,349,"0,0257420539855957","0,0200573065902579","32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1736,N,2_10_03,2,10,36,7,10,342,342,"0,0260887145996094",0,"32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1737,N,2_10_03,2,10,37,7,10,342,354,"0,0247752666473389","0,0338983050847458","32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1738,N,2_10_03,2,10,38,7,10,342,342,"0,0246224403381348",0,"32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1739,N,2_10_03,2,10,39,7,10,342,348,"0,0259397029876709","0,0172413793103448","32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1740,N,2_10_03,2,10,40,7,10,342,342,"0,026200532913208",0,"32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1741,N,2_10_03,2,10,41,7,10,342,342,"0,0236606597900391",0,"32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1742,N,2_10_03,2,10,42,7,10,342,354,"0,0220968723297119","0,0338983050847458","32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1743,N,2_10_03,2,10,43,7,10,342,342,"0,0249240398406982",0,"32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1744,N,2_10_03,2,10,44,7,10,342,342,"0,0236890316009521",0,"32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1745,N,2_10_03,2,10,45,7,10,342,342,"0,0244519710540771",0,"32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1746,N,2_10_03,2,10,46,7,10,342,342,"0,0250480175018311",0,"32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1747,N,2_10_03,2,10,47,7,10,342,354,"0,0260879993438721","0,0338983050847458","32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1748,N,2_10_03,2,10,48,7,10,342,354,"0,0274770259857178","0,0338983050847458","32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1749,N,2_10_03,2,10,49,7,10,342,342,"0,0250270366668701",0,"32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1750,N,2_10_03,2,10,50,7,10,342,342,"0,0252194404602051",0,"32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1751,N,2_10_03,2,10,51,7,10,342,342,"0,0265617370605469",0,"32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1752,N,2_10_03,2,10,52,7,10,342,348,"0,0225105285644531","0,0172413793103448","32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1753,N,2_10_03,2,10,53,7,10,342,348,"0,0245342254638672","0,0172413793103448","32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1754,N,2_10_03,2,10,54,7,10,342,342,"0,0236997604370117",0,"32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1755,N,2_10_03,2,10,55,7,10,342,348,"0,0235252380371094","0,0172413793103448","32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1756,N,2_10_03,2,10,56,7,10,342,342,"0,0260648727416992",0,"32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1757,N,2_10_03,2,10,57,7,10,342,354,"0,0258316993713379","0,0338983050847458","32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1758,N,2_10_03,2,10,58,7,10,342,342,"0,0244371891021729",0,"32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1759,N,2_10_03,2,10,59,7,10,342,348,"0,0261161327362061","0,0172413793103448","32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1760,N,2_10_03,2,10,60,7,10,342,354,"0,0252177715301514","0,0338983050847458","32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1761,N,2_10_03,2,10,61,7,10,342,355,"0,0267641544342041","0,0366197183098592","32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1762,N,2_10_03,2,10,62,7,10,342,354,"0,0248262882232666","0,0338983050847458","32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1763,N,2_10_03,2,10,63,7,10,342,342,"0,0253527164459229",0,"32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1764,N,2_10_03,2,10,64,7,10,342,342,"0,0242657661437988",0,"32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1765,N,2_10_03,2,10,65,7,10,342,342,"0,0236775875091553",0,"32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1766,N,2_10_03,2,10,66,7,10,342,348,"0,0239744186401367","0,0172413793103448","32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1767,N,2_10_03,2,10,67,7,10,342,342,"0,0257940292358398",0,"32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1768,N,2_10_03,2,10,68,7,10,342,342,"0,025219202041626",0,"32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1769,N,2_10_03,2,10,69,7,10,342,345,"0,0252070426940918","0,00869565217391304","32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1770,N,2_10_03,2,10,70,7,10,342,342,"0,0248868465423584",0,"32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1771,N,2_10_03,2,10,71,7,10,342,342,"0,0266666412353516",0,"32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1772,N,2_10_03,2,10,72,7,10,342,342,"0,0265529155731201",0,"32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1773,N,2_10_03,2,10,73,7,10,342,349,"0,0260486602783203","0,0200573065902579","32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1774,N,2_10_03,2,10,74,7,10,342,348,"0,0247676372528076","0,0172413793103448","32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1775,N,2_10_03,2,10,75,7,10,342,362,"0,0246703624725342","0,0552486187845304","32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1776,N,2_10_03,2,10,76,7,10,342,342,"0,0250349044799805",0,"32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1777,N,2_10_03,2,10,77,7,10,342,354,"0,0253312587738037","0,0338983050847458","32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1778,N,2_10_03,2,10,78,7,10,342,342,"0,0243608951568604",0,"32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1779,N,2_10_03,2,10,79,7,10,342,349,"0,0277266502380371","0,0200573065902579","32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1780,N,2_10_03,2,10,80,7,10,342,355,"0,0249903202056885","0,0366197183098592","32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1781,N,2_10_03,2,10,81,7,10,342,345,"0,0273518562316895","0,00869565217391304","32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1782,N,2_10_03,2,10,82,7,10,342,349,"0,0270931720733643","0,0200573065902579","32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1783,N,2_10_03,2,10,83,7,10,342,348,"0,0261282920837402","0,0172413793103448","32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1784,N,2_10_03,2,10,84,7,10,342,348,"0,0249390602111816","0,0172413793103448","32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1785,N,2_10_03,2,10,85,7,10,342,355,"0,0261242389678955","0,0366197183098592","32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1786,N,2_10_03,2,10,86,7,10,342,342,"0,0253498554229736",0,"32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1787,N,2_10_03,2,10,87,7,10,342,348,"0,0234251022338867","0,0172413793103448","32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1788,N,2_10_03,2,10,88,7,10,342,348,"0,0246789455413818","0,0172413793103448","32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1789,N,2_10_03,2,10,89,7,10,342,354,"0,0270483493804932","0,0338983050847458","32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1790,N,2_10_03,2,10,90,7,10,342,354,"0,0245881080627441","0,0338983050847458","32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1791,N,2_10_03,2,10,91,7,10,342,354,"0,0284466743469238","0,0338983050847458","32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1792,N,2_10_03,2,10,92,7,10,342,355,"0,0253777503967285","0,0366197183098592","32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1793,N,2_10_03,2,10,93,7,10,342,342,"0,0241024494171143",0,"32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1794,N,2_10_03,2,10,94,7,10,342,342,"0,024137020111084",0,"32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1795,N,2_10_03,2,10,95,7,10,342,369,"0,024578332901001","0,0731707317073171","32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1796,N,2_10_03,2,10,96,7,10,342,348,"0,0267953872680664","0,0172413793103448","32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1797,N,2_10_03,2,10,97,7,10,342,342,"0,026313304901123",0,"32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1798,N,2_10_03,2,10,98,7,10,342,342,"0,026348352432251",0,"32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1799,N,2_10_03,2,10,99,7,10,342,348,"0,0264596939086914","0,0172413793103448","32,9099","5,73671508792271","347,01","1,35821178730566E-06","0,00116542343691281","0,0253099679946899",None,1
1800,N,2_10_04,2,10,0,7,10,256,256,"0,0228207111358643",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1801,N,2_10_04,2,10,1,7,10,256,272,"0,0228714942932129","0,0588235294117647","51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1802,N,2_10_04,2,10,2,7,10,256,256,"0,0244197845458984",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1803,N,2_10_04,2,10,3,7,10,256,276,"0,0268423557281494","0,072463768115942","51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1804,N,2_10_04,2,10,4,7,10,256,256,"0,0230536460876465",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1805,N,2_10_04,2,10,5,7,10,256,264,"0,0246906280517578","0,0303030303030303","51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1806,N,2_10_04,2,10,6,7,10,256,256,"0,0247089862823486",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1807,N,2_10_04,2,10,7,7,10,256,256,"0,0224688053131104",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1808,N,2_10_04,2,10,8,7,10,256,262,"0,0241615772247314","0,0229007633587786","51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1809,N,2_10_04,2,10,9,7,10,256,256,"0,0254027843475342",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1810,N,2_10_04,2,10,10,7,10,256,256,"0,0273308753967285",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1811,N,2_10_04,2,10,11,7,10,256,256,"0,0271048545837402",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1812,N,2_10_04,2,10,12,7,10,256,256,"0,0248348712921143",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1813,N,2_10_04,2,10,13,7,10,256,264,"0,0275239944458008","0,0303030303030303","51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1814,N,2_10_04,2,10,14,7,10,256,278,"0,0251979827880859","0,079136690647482","51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1815,N,2_10_04,2,10,15,7,10,256,256,"0,0233321189880371",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1816,N,2_10_04,2,10,16,7,10,256,256,"0,0236454010009766",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1817,N,2_10_04,2,10,17,7,10,256,256,"0,0244948863983154",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1818,N,2_10_04,2,10,18,7,10,256,256,"0,0262570381164551",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1819,N,2_10_04,2,10,19,7,10,256,256,"0,0247273445129395",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1820,N,2_10_04,2,10,20,7,10,256,256,"0,0249216556549072",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1821,N,2_10_04,2,10,21,7,10,256,278,"0,0257804393768311","0,079136690647482","51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1822,N,2_10_04,2,10,22,7,10,256,264,"0,0271866321563721","0,0303030303030303","51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1823,N,2_10_04,2,10,23,7,10,256,264,"0,0272259712219238","0,0303030303030303","51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1824,N,2_10_04,2,10,24,7,10,256,256,"0,0235800743103027",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1825,N,2_10_04,2,10,25,7,10,256,256,"0,0256452560424805",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1826,N,2_10_04,2,10,26,7,10,256,256,"0,0261962413787842",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1827,N,2_10_04,2,10,27,7,10,256,256,"0,0231940746307373",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1828,N,2_10_04,2,10,28,7,10,256,284,"0,0267679691314697","0,0985915492957746","51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1829,N,2_10_04,2,10,29,7,10,256,256,"0,0257589817047119",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1830,N,2_10_04,2,10,30,7,10,256,256,"0,0276007652282715",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1831,N,2_10_04,2,10,31,7,10,256,256,"0,0228619575500488",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1832,N,2_10_04,2,10,32,7,10,256,256,"0,0252494812011719",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1833,N,2_10_04,2,10,33,7,10,256,256,"0,0226194858551025",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1834,N,2_10_04,2,10,34,7,10,256,256,"0,0233092308044434",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1835,N,2_10_04,2,10,35,7,10,256,256,"0,0228681564331055",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1836,N,2_10_04,2,10,36,7,10,256,256,"0,0237922668457031",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1837,N,2_10_04,2,10,37,7,10,256,264,"0,0266263484954834","0,0303030303030303","51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1838,N,2_10_04,2,10,38,7,10,256,264,"0,0274806022644043","0,0303030303030303","51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1839,N,2_10_04,2,10,39,7,10,256,256,"0,0234336853027344",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1840,N,2_10_04,2,10,40,7,10,256,256,"0,0249004364013672",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1841,N,2_10_04,2,10,41,7,10,256,256,"0,0273621082305908",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1842,N,2_10_04,2,10,42,7,10,256,256,"0,0228333473205566",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1843,N,2_10_04,2,10,43,7,10,256,264,"0,0270843505859375","0,0303030303030303","51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1844,N,2_10_04,2,10,44,7,10,256,262,"0,0260512828826904","0,0229007633587786","51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1845,N,2_10_04,2,10,45,7,10,256,264,"0,0254275798797607","0,0303030303030303","51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1846,N,2_10_04,2,10,46,7,10,256,256,"0,0260255336761475",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1847,N,2_10_04,2,10,47,7,10,256,256,"0,0237786769866943",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1848,N,2_10_04,2,10,48,7,10,256,256,"0,0242469310760498",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1849,N,2_10_04,2,10,49,7,10,256,256,"0,0234506130218506",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1850,N,2_10_04,2,10,50,7,10,256,256,"0,024024486541748",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1851,N,2_10_04,2,10,51,7,10,256,256,"0,0260653495788574",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1852,N,2_10_04,2,10,52,7,10,256,256,"0,023059606552124",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1853,N,2_10_04,2,10,53,7,10,256,256,"0,0252304077148437",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1854,N,2_10_04,2,10,54,7,10,256,256,"0,0265552997589111",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1855,N,2_10_04,2,10,55,7,10,256,256,"0,0225653648376465",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1856,N,2_10_04,2,10,56,7,10,256,256,"0,0235865116119385",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1857,N,2_10_04,2,10,57,7,10,256,256,"0,0258464813232422",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1858,N,2_10_04,2,10,58,7,10,256,256,"0,024195671081543",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1859,N,2_10_04,2,10,59,7,10,256,264,"0,0296516418457031","0,0303030303030303","51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1860,N,2_10_04,2,10,60,7,10,256,256,"0,0273022651672363",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1861,N,2_10_04,2,10,61,7,10,256,256,"0,0250120162963867",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1862,N,2_10_04,2,10,62,7,10,256,256,"0,0265169143676758",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1863,N,2_10_04,2,10,63,7,10,256,256,"0,0229287147521973",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1864,N,2_10_04,2,10,64,7,10,256,256,"0,0249478816986084",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1865,N,2_10_04,2,10,65,7,10,256,264,"0,0260324478149414","0,0303030303030303","51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1866,N,2_10_04,2,10,66,7,10,256,264,"0,0275394916534424","0,0303030303030303","51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1867,N,2_10_04,2,10,67,7,10,256,256,"0,0248208045959473",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1868,N,2_10_04,2,10,68,7,10,256,256,"0,0245616436004639",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1869,N,2_10_04,2,10,69,7,10,256,256,"0,0258235931396484",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1870,N,2_10_04,2,10,70,7,10,256,256,"0,0236606597900391",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1871,N,2_10_04,2,10,71,7,10,256,256,"0,0238349437713623",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1872,N,2_10_04,2,10,72,7,10,256,256,"0,0237324237823486",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1873,N,2_10_04,2,10,73,7,10,256,256,"0,0255739688873291",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1874,N,2_10_04,2,10,74,7,10,256,262,"0,0271360874176025","0,0229007633587786","51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1875,N,2_10_04,2,10,75,7,10,256,256,"0,0272531509399414",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1876,N,2_10_04,2,10,76,7,10,256,256,"0,0261688232421875",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1877,N,2_10_04,2,10,77,7,10,256,256,"0,0260000228881836",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1878,N,2_10_04,2,10,78,7,10,256,256,"0,0236225128173828",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
1879,N,2_10_04,2,10,79,7,10,256,256,"0,0263748168945312",0,"51,0316","7,14364052847006","259,22","2,56534473064676E-06","0,00160166935746638","0,0251501750946045",None,1
