,struct,instance,m,n,repeat,population,generation,literature,cmax,time,gap,var_cmax,std_cmax,mean_cmax,var_time,std_time,mean_time,use_const_init_sol,mutation_size
1398,Y,5_100_04,5,100,98,15,10,1228,1203,"2,63024687767029","-0,0207813798836243","69,2419","8,32117179248212","1202,41","0,0125911790476308","0,112210423079279","2,78978674173355",Greedy,2
1399,Y,5_100_04,5,100,99,15,10,1228,1213,"2,70109724998474","-0,0123660346248969","69,2419","8,32117179248212","1202,41","0,0125911790476308","0,112210423079279","2,78978674173355",Greedy,2
1400,Y,5_100_05,5,100,0,15,10,1374,1405,"2,82541513442993","0,0220640569395018","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1401,Y,5_100_05,5,100,1,15,10,1374,1405,"2,97241616249084","0,0220640569395018","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1402,Y,5_100_05,5,100,2,15,10,1374,1401,"3,09959053993225","0,019271948608137","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1403,Y,5_100_05,5,100,3,15,10,1374,1401,"2,78509259223938","0,019271948608137","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1404,Y,5_100_05,5,100,4,15,10,1374,1410,"2,86626148223877","0,025531914893617","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1405,Y,5_100_05,5,100,5,15,10,1374,1400,"2,74086499214172","0,0185714285714286","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1406,Y,5_100_05,5,100,6,15,10,1374,1384,"2,78867721557617","0,00722543352601156","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1407,Y,5_100_05,5,100,7,15,10,1374,1395,"2,95083785057068","0,0150537634408602","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1408,Y,5_100_05,5,100,8,15,10,1374,1399,"2,92449593544006","0,0178699070764832","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1409,Y,5_100_05,5,100,9,15,10,1374,1395,"2,95376181602478","0,0150537634408602","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1410,Y,5_100_05,5,100,10,15,10,1374,1398,"2,87480711936951","0,0171673819742489","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1411,Y,5_100_05,5,100,11,15,10,1374,1394,"2,90689921379089","0,0143472022955524","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1412,Y,5_100_05,5,100,12,15,10,1374,1410,"2,8163800239563","0,025531914893617","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1413,Y,5_100_05,5,100,13,15,10,1374,1400,"2,9431254863739","0,0185714285714286","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1414,Y,5_100_05,5,100,14,15,10,1374,1404,"2,9112377166748","0,0213675213675214","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1415,Y,5_100_05,5,100,15,15,10,1374,1406,"2,93235445022583","0,0227596017069701","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1416,Y,5_100_05,5,100,16,15,10,1374,1397,"3,10132741928101","0,0164638511095204","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1417,Y,5_100_05,5,100,17,15,10,1374,1410,"2,95430874824524","0,025531914893617","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1418,Y,5_100_05,5,100,18,15,10,1374,1410,"2,85731911659241","0,025531914893617","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1419,Y,5_100_05,5,100,19,15,10,1374,1405,"2,85509824752808","0,0220640569395018","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1420,Y,5_100_05,5,100,20,15,10,1374,1403,"2,98786020278931","0,0206699928724163","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1421,Y,5_100_05,5,100,21,15,10,1374,1404,"2,84456634521484","0,0213675213675214","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1422,Y,5_100_05,5,100,22,15,10,1374,1410,"2,76355171203613","0,025531914893617","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1423,Y,5_100_05,5,100,23,15,10,1374,1396,"2,59947919845581","0,0157593123209169","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1424,Y,5_100_05,5,100,24,15,10,1374,1387,"2,70966362953186","0,00937274693583273","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1425,Y,5_100_05,5,100,25,15,10,1374,1402,"2,72122669219971","0,0199714693295292","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1426,Y,5_100_05,5,100,26,15,10,1374,1396,"2,83539915084839","0,0157593123209169","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1427,Y,5_100_05,5,100,27,15,10,1374,1408,"2,74741053581238","0,0241477272727273","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1428,Y,5_100_05,5,100,28,15,10,1374,1395,"2,81188988685608","0,0150537634408602","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1429,Y,5_100_05,5,100,29,15,10,1374,1407,"2,71589303016663","0,023454157782516","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1430,Y,5_100_05,5,100,30,15,10,1374,1405,"2,81867218017578","0,0220640569395018","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1431,Y,5_100_05,5,100,31,15,10,1374,1401,"2,54553031921387","0,019271948608137","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1432,Y,5_100_05,5,100,32,15,10,1374,1410,"2,78012800216675","0,025531914893617","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1433,Y,5_100_05,5,100,33,15,10,1374,1405,"2,74741888046265","0,0220640569395018","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1434,Y,5_100_05,5,100,34,15,10,1374,1410,"2,70653820037842","0,025531914893617","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1435,Y,5_100_05,5,100,35,15,10,1374,1396,"2,51517033576965","0,0157593123209169","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1436,Y,5_100_05,5,100,36,15,10,1374,1408,"2,78503012657166","0,0241477272727273","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1437,Y,5_100_05,5,100,37,15,10,1374,1394,"2,92972803115845","0,0143472022955524","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1438,Y,5_100_05,5,100,38,15,10,1374,1409,"2,76241564750671","0,0248403122782115","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1439,Y,5_100_05,5,100,39,15,10,1374,1410,"2,68936920166016","0,025531914893617","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1440,Y,5_100_05,5,100,40,15,10,1374,1410,"2,70117902755737","0,025531914893617","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1441,Y,5_100_05,5,100,41,15,10,1374,1400,"2,80274963378906","0,0185714285714286","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1442,Y,5_100_05,5,100,42,15,10,1374,1399,"2,70048522949219","0,0178699070764832","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1443,Y,5_100_05,5,100,43,15,10,1374,1406,"2,79619407653809","0,0227596017069701","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1444,Y,5_100_05,5,100,44,15,10,1374,1406,"2,63277745246887","0,0227596017069701","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1445,Y,5_100_05,5,100,45,15,10,1374,1395,"2,71870493888855","0,0150537634408602","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1446,Y,5_100_05,5,100,46,15,10,1374,1410,"2,63601613044739","0,025531914893617","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1447,Y,5_100_05,5,100,47,15,10,1374,1408,"2,66458964347839","0,0241477272727273","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1448,Y,5_100_05,5,100,48,15,10,1374,1397,"2,68737053871155","0,0164638511095204","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1449,Y,5_100_05,5,100,49,15,10,1374,1409,"2,74899792671204","0,0248403122782115","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1450,Y,5_100_05,5,100,50,15,10,1374,1400,"2,71606230735779","0,0185714285714286","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1451,Y,5_100_05,5,100,51,15,10,1374,1407,"2,66376757621765","0,023454157782516","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1452,Y,5_100_05,5,100,52,15,10,1374,1405,"2,74969172477722","0,0220640569395018","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1453,Y,5_100_05,5,100,53,15,10,1374,1410,"2,83285307884216","0,025531914893617","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1454,Y,5_100_05,5,100,54,15,10,1374,1410,"2,61792922019958","0,025531914893617","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1455,Y,5_100_05,5,100,55,15,10,1374,1406,"2,70802688598633","0,0227596017069701","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1456,Y,5_100_05,5,100,56,15,10,1374,1406,"2,82365584373474","0,0227596017069701","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1457,Y,5_100_05,5,100,57,15,10,1374,1407,"2,67946290969849","0,023454157782516","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1458,Y,5_100_05,5,100,58,15,10,1374,1397,"2,66413354873657","0,0164638511095204","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1459,Y,5_100_05,5,100,59,15,10,1374,1396,"2,72866058349609","0,0157593123209169","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1460,Y,5_100_05,5,100,60,15,10,1374,1403,"2,73007988929749","0,0206699928724163","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1461,Y,5_100_05,5,100,61,15,10,1374,1383,"2,67130208015442","0,00650759219088937","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1462,Y,5_100_05,5,100,62,15,10,1374,1401,"2,83061671257019","0,019271948608137","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1463,Y,5_100_05,5,100,63,15,10,1374,1397,"2,7939019203186","0,0164638511095204","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1464,Y,5_100_05,5,100,64,15,10,1374,1408,"2,78533935546875","0,0241477272727273","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1465,Y,5_100_05,5,100,65,15,10,1374,1410,"2,69861078262329","0,025531914893617","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1466,Y,5_100_05,5,100,66,15,10,1374,1393,"2,76804518699646","0,0136396267049533","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1467,Y,5_100_05,5,100,67,15,10,1374,1382,"2,8381199836731","0,00578871201157742","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1468,Y,5_100_05,5,100,68,15,10,1374,1396,"2,750155210495","0,0157593123209169","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1469,Y,5_100_05,5,100,69,15,10,1374,1401,"2,86170339584351","0,019271948608137","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1470,Y,5_100_05,5,100,70,15,10,1374,1401,"2,60808253288269","0,019271948608137","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1471,Y,5_100_05,5,100,71,15,10,1374,1404,"2,80391240119934","0,0213675213675214","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1472,Y,5_100_05,5,100,72,15,10,1374,1397,"2,70043277740479","0,0164638511095204","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1473,Y,5_100_05,5,100,73,15,10,1374,1398,"2,79230856895447","0,0171673819742489","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1474,Y,5_100_05,5,100,74,15,10,1374,1405,"2,68321537971497","0,0220640569395018","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1475,Y,5_100_05,5,100,75,15,10,1374,1405,"2,70661783218384","0,0220640569395018","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1476,Y,5_100_05,5,100,76,15,10,1374,1407,"2,75375318527222","0,023454157782516","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1477,Y,5_100_05,5,100,77,15,10,1374,1401,"2,75102543830872","0,019271948608137","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1478,Y,5_100_05,5,100,78,15,10,1374,1410,"2,83491325378418","0,025531914893617","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1479,Y,5_100_05,5,100,79,15,10,1374,1386,"2,88645768165588","0,00865800865800866","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1480,Y,5_100_05,5,100,80,15,10,1374,1410,"2,78471040725708","0,025531914893617","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1481,Y,5_100_05,5,100,81,15,10,1374,1389,"2,84056425094604","0,0107991360691145","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1482,Y,5_100_05,5,100,82,15,10,1374,1410,"2,81306838989258","0,025531914893617","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1483,Y,5_100_05,5,100,83,15,10,1374,1406,"2,7688729763031","0,0227596017069701","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1484,Y,5_100_05,5,100,84,15,10,1374,1405,"2,68808841705322","0,0220640569395018","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1485,Y,5_100_05,5,100,85,15,10,1374,1405,"2,84363889694214","0,0220640569395018","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1486,Y,5_100_05,5,100,86,15,10,1374,1410,"2,64606976509094","0,025531914893617","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1487,Y,5_100_05,5,100,87,15,10,1374,1398,"2,60588598251343","0,0171673819742489","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1488,Y,5_100_05,5,100,88,15,10,1374,1397,"2,57047843933105","0,0164638511095204","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1489,Y,5_100_05,5,100,89,15,10,1374,1404,"2,55149388313293","0,0213675213675214","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1490,Y,5_100_05,5,100,90,15,10,1374,1397,"2,93909764289856","0,0164638511095204","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1491,Y,5_100_05,5,100,91,15,10,1374,1394,"2,94932961463928","0,0143472022955524","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1492,Y,5_100_05,5,100,92,15,10,1374,1392,"2,79575943946838","0,0129310344827586","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1493,Y,5_100_05,5,100,93,15,10,1374,1387,"2,75157785415649","0,00937274693583273","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1494,Y,5_100_05,5,100,94,15,10,1374,1399,"2,84631180763245","0,0178699070764832","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1495,Y,5_100_05,5,100,95,15,10,1374,1402,"2,76608371734619","0,0199714693295292","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1496,Y,5_100_05,5,100,96,15,10,1374,1393,"2,73184013366699","0,0136396267049533","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1497,Y,5_100_05,5,100,97,15,10,1374,1387,"2,88801956176758","0,00937274693583273","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1498,Y,5_100_05,5,100,98,15,10,1374,1399,"2,64560580253601","0,0178699070764832","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1499,Y,5_100_05,5,100,99,15,10,1374,1401,"2,77609729766846","0,019271948608137","48,9836","6,99882847339467","1401,42","0,0124948077620336","0,111780176069076","2,77801708698273",Greedy,2
1500,N,2_10_01,2,10,0,7,10,242,261,"0,0260467529296875","0,0727969348659004","117,6736","10,847746309718","258,92","1,33050316569552E-06","0,0011534743888338","0,024475474357605",Greedy,1
1501,N,2_10_01,2,10,1,7,10,242,267,"0,0228872299194336","0,0936329588014981","117,6736","10,847746309718","258,92","1,33050316569552E-06","0,0011534743888338","0,024475474357605",Greedy,1
1502,N,2_10_01,2,10,2,7,10,242,261,"0,0233192443847656","0,0727969348659004","117,6736","10,847746309718","258,92","1,33050316569552E-06","0,0011534743888338","0,024475474357605",Greedy,1
1503,N,2_10_01,2,10,3,7,10,242,242,"0,025963306427002",0,"117,6736","10,847746309718","258,92","1,33050316569552E-06","0,0011534743888338","0,024475474357605",Greedy,1
1504,N,2_10_01,2,10,4,7,10,242,264,"0,0230371952056885","0,0833333333333333","117,6736","10,847746309718","258,92","1,33050316569552E-06","0,0011534743888338","0,024475474357605",Greedy,1
1505,N,2_10_01,2,10,5,7,10,242,267,"0,0248334407806396","0,0936329588014981","117,6736","10,847746309718","258,92","1,33050316569552E-06","0,0011534743888338","0,024475474357605",Greedy,1
1506,N,2_10_01,2,10,6,7,10,242,242,"0,0229246616363525",0,"117,6736","10,847746309718","258,92","1,33050316569552E-06","0,0011534743888338","0,024475474357605",Greedy,1
1507,N,2_10_01,2,10,7,7,10,242,242,"0,0238714218139648",0,"117,6736","10,847746309718","258,92","1,33050316569552E-06","0,0011534743888338","0,024475474357605",Greedy,1
1508,N,2_10_01,2,10,8,7,10,242,242,"0,0255365371704102",0,"117,6736","10,847746309718","258,92","1,33050316569552E-06","0,0011534743888338","0,024475474357605",Greedy,1
1509,N,2_10_01,2,10,9,7,10,242,242,"0,0246922969818115",0,"117,6736","10,847746309718","258,92","1,33050316569552E-06","0,0011534743888338","0,024475474357605",Greedy,1
1510,N,2_10_01,2,10,10,7,10,242,260,"0,0235981941223145","0,0692307692307692","117,6736","10,847746309718","258,92","1,33050316569552E-06","0,0011534743888338","0,024475474357605",Greedy,1
1511,N,2_10_01,2,10,11,7,10,242,264,"0,0242300033569336","0,0833333333333333","117,6736","10,847746309718","258,92","1,33050316569552E-06","0,0011534743888338","0,024475474357605",Greedy,1
1512,N,2_10_01,2,10,12,7,10,242,267,"0,0242421627044678","0,0936329588014981","117,6736","10,847746309718","258,92","1,33050316569552E-06","0,0011534743888338","0,024475474357605",Greedy,1
1513,N,2_10_01,2,10,13,7,10,242,268,"0,0250396728515625","0,0970149253731343","117,6736","10,847746309718","258,92","1,33050316569552E-06","0,0011534743888338","0,024475474357605",Greedy,1
1514,N,2_10_01,2,10,14,7,10,242,263,"0,0240921974182129","0,0798479087452472","117,6736","10,847746309718","258,92","1,33050316569552E-06","0,0011534743888338","0,024475474357605",Greedy,1
1515,N,2_10_01,2,10,15,7,10,242,267,"0,0231363773345947","0,0936329588014981","117,6736","10,847746309718","258,92","1,33050316569552E-06","0,0011534743888338","0,024475474357605",Greedy,1
1516,N,2_10_01,2,10,16,7,10,242,261,"0,022897481918335","0,0727969348659004","117,6736","10,847746309718","258,92","1,33050316569552E-06","0,0011534743888338","0,024475474357605",Greedy,1
1517,N,2_10_01,2,10,17,7,10,242,276,"0,0246670246124268","0,123188405797101","117,6736","10,847746309718","258,92","1,33050316569552E-06","0,0011534743888338","0,024475474357605",Greedy,1
1518,N,2_10_01,2,10,18,7,10,242,261,"0,0232257843017578","0,0727969348659004","117,6736","10,847746309718","258,92","1,33050316569552E-06","0,0011534743888338","0,024475474357605",Greedy,1
1519,N,2_10_01,2,10,19,7,10,242,260,"0,0239555835723877","0,0692307692307692","117,6736","10,847746309718","258,92","1,33050316569552E-06","0,0011534743888338","0,024475474357605",Greedy,1
1520,N,2_10_01,2,10,20,7,10,242,260,"0,0250964164733887","0,0692307692307692","117,6736","10,847746309718","258,92","1,33050316569552E-06","0,0011534743888338","0,024475474357605",Greedy,1
1521,N,2_10_01,2,10,21,7,10,242,242,"0,023998498916626",0,"117,6736","10,847746309718","258,92","1,33050316569552E-06","0,0011534743888338","0,024475474357605",Greedy,1
1522,N,2_10_01,2,10,22,7,10,242,261,"0,0237269401550293","0,0727969348659004","117,6736","10,847746309718","258,92","1,33050316569552E-06","0,0011534743888338","0,024475474357605",Greedy,1
1523,N,2_10_01,2,10,23,7,10,242,269,"0,0236263275146484","0,100371747211896","117,6736","10,847746309718","258,92","1,33050316569552E-06","0,0011534743888338","0,024475474357605",Greedy,1
1524,N,2_10_01,2,10,24,7,10,242,267,"0,022911548614502","0,0936329588014981","117,6736","10,847746309718","258,92","1,33050316569552E-06","0,0011534743888338","0,024475474357605",Greedy,1
1525,N,2_10_01,2,10,25,7,10,242,261,"0,0240645408630371","0,0727969348659004","117,6736","10,847746309718","258,92","1,33050316569552E-06","0,0011534743888338","0,024475474357605",Greedy,1
1526,N,2_10_01,2,10,26,7,10,242,267,"0,0239920616149902","0,0936329588014981","117,6736","10,847746309718","258,92","1,33050316569552E-06","0,0011534743888338","0,024475474357605",Greedy,1
1527,N,2_10_01,2,10,27,7,10,242,242,"0,0238406658172607",0,"117,6736","10,847746309718","258,92","1,33050316569552E-06","0,0011534743888338","0,024475474357605",Greedy,1
1528,N,2_10_01,2,10,28,7,10,242,261,"0,0237023830413818","0,0727969348659004","117,6736","10,847746309718","258,92","1,33050316569552E-06","0,0011534743888338","0,024475474357605",Greedy,1
1529,N,2_10_01,2,10,29,7,10,242,267,"0,0244388580322266","0,0936329588014981","117,6736","10,847746309718","258,92","1,33050316569552E-06","0,0011534743888338","0,024475474357605",Greedy,1
1530,N,2_10_01,2,10,30,7,10,242,267,"0,0258729457855225","0,0936329588014981","117,6736","10,847746309718","258,92","1,33050316569552E-06","0,0011534743888338","0,024475474357605",Greedy,1
1531,N,2_10_01,2,10,31,7,10,242,242,"0,0264394283294678",0,"117,6736","10,847746309718","258,92","1,33050316569552E-06","0,0011534743888338","0,024475474357605",Greedy,1
1532,N,2_10_01,2,10,32,7,10,242,267,"0,0239729881286621","0,0936329588014981","117,6736","10,847746309718","258,92","1,33050316569552E-06","0,0011534743888338","0,024475474357605",Greedy,1
1533,N,2_10_01,2,10,33,7,10,242,261,"0,0230410099029541","0,0727969348659004","117,6736","10,847746309718","258,92","1,33050316569552E-06","0,0011534743888338","0,024475474357605",Greedy,1
1534,N,2_10_01,2,10,34,7,10,242,242,"0,0231199264526367",0,"117,6736","10,847746309718","258,92","1,33050316569552E-06","0,0011534743888338","0,024475474357605",Greedy,1
1535,N,2_10_01,2,10,35,7,10,242,267,"0,0229461193084717","0,0936329588014981","117,6736","10,847746309718","258,92","1,33050316569552E-06","0,0011534743888338","0,024475474357605",Greedy,1
1536,N,2_10_01,2,10,36,7,10,242,268,"0,0256931781768799","0,0970149253731343","117,6736","10,847746309718","258,92","1,33050316569552E-06","0,0011534743888338","0,024475474357605",Greedy,1
1537,N,2_10_01,2,10,37,7,10,242,263,"0,0224690437316895","0,0798479087452472","117,6736","10,847746309718","258,92","1,33050316569552E-06","0,0011534743888338","0,024475474357605",Greedy,1
1538,N,2_10_01,2,10,38,7,10,242,267,"0,025648832321167","0,0936329588014981","117,6736","10,847746309718","258,92","1,33050316569552E-06","0,0011534743888338","0,024475474357605",Greedy,1
1539,N,2_10_01,2,10,39,7,10,242,267,"0,0234692096710205","0,0936329588014981","117,6736","10,847746309718","258,92","1,33050316569552E-06","0,0011534743888338","0,024475474357605",Greedy,1
1540,N,2_10_01,2,10,40,7,10,242,261,"0,0246860980987549","0,0727969348659004","117,6736","10,847746309718","258,92","1,33050316569552E-06","0,0011534743888338","0,024475474357605",Greedy,1
1541,N,2_10_01,2,10,41,7,10,242,242,"0,0253124237060547",0,"117,6736","10,847746309718","258,92","1,33050316569552E-06","0,0011534743888338","0,024475474357605",Greedy,1
1542,N,2_10_01,2,10,42,7,10,242,264,"0,0251929759979248","0,0833333333333333","117,6736","10,847746309718","258,92","1,33050316569552E-06","0,0011534743888338","0,024475474357605",Greedy,1
1543,N,2_10_01,2,10,43,7,10,242,267,"0,0234873294830322","0,0936329588014981","117,6736","10,847746309718","258,92","1,33050316569552E-06","0,0011534743888338","0,024475474357605",Greedy,1
